01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2007,Irlanda,,Mulheres,,,,,82.1
2007,Irlanda,,Total,,,,,79.7
2007,Itália,,Homens,,,,,78.8
2007,Itália,,Mulheres,,,,,84.2
2007,Itália,,Total,,,,,81.6
2007,Letónia,,Homens,,,,,65.3
2007,Letónia,,Mulheres,,,,,76.2
2007,Letónia,,Total,,,,,70.8
2007,Lituânia,,Homens,,,,,64.5
2007,Lituânia,,Mulheres,,,,,77.2
2007,Lituânia,,Total,,,,,70.7
2007,Luxemburgo,,Homens,,,,,76.7
2007,Luxemburgo,,Mulheres,,,,,82.2
2007,Luxemburgo,,Total,,,,,79.5
2007,Malta,,Homens,,,,,77.5
2007,Malta,,Mulheres,,,,,82.2
2007,Malta,,Total,,,,,79.9
2007,Países Baixos,,Homens,,,,,78.1
2007,Países Baixos,,Mulheres,,,,,82.5
2007,Países Baixos,,Total,,,,,80.4
2007,Polónia,,Homens,,,,,71.0
2007,Polónia,,Mulheres,,,,,79.8
2007,Polónia,,Total,,,,,75.4
2007,Portugal,,Homens,,,,,75.9
2007,Portugal,,Mulheres,,,,,82.5
2007,Portugal,,Total,,,,,79.3
2007,Roménia,,Homens,,,,,69.5
2007,Roménia,,Mulheres,,,,,76.8
2007,Roménia,,Total,,,,,73.1
2007,Suécia,,Homens,,,,,79.0
2007,Suécia,,Mulheres,,,,,83.1
2007,Suécia,,Total,,,,,81.1
2008,,Portugal,Homens,,,,,75.5
2008,,Portugal,Mulheres,,,,,81.8
2008,,Portugal,Total,,,,,78.7
2008,Alemanha,,Homens,,,,,77.6
2008,Alemanha,,Mulheres,,,,,82.7
2008,Alemanha,,Total,,,,,80.2
2008,Áustria,,Homens,,,,,77.7
2008,Áustria,,Mulheres,,,,,83.3
2008,Áustria,,Total,,,,,80.6
2008,Bélgica,,Homens,,,,,76.9
2008,Bélgica,,Mulheres,,,,,82.6
2008,Bélgica,,Total,,,,,79.8
2008,Bulgária,,Homens,,,,,69.8
2008,Bulgária,,Mulheres,,,,,77.0
2008,Bulgária,,Total,,,,,73.3
2008,Chéquia,,Homens,,,,,74.1
2008,Chéquia,,Mulheres,,,,,80.5
2008,Chéquia,,Total,,,,,77.3
2008,Chipre,,Homens,,,,,78.2
2008,Chipre,,Mulheres,,,,,82.9
2008,Chipre,,Total,,,,,80.6
2008,Croácia,,Homens,,,,,72.3
2008,Croácia,,Mulheres,,,,,79.7
2008,Croácia,,Total,,,,,76.0
2008,Dinamarca,,Homens,,,,,76.5
2008,Dinamarca,,Mulheres,,,,,81.0
2008,Dinamarca,,Total,,,,,78.8
2008,Eslováquia,,Homens,,,,,70.9
2008,Eslováquia,,Mulheres,,,,,79.0
2008,Eslováquia,,Total,,,,,74.9
2008,Eslovénia,,Homens,,,,Quebra de série,75.5
2008,Eslovénia,,Mulheres,,,,Quebra de série,82.6
2008,Eslovénia,,Total,,,,Quebra de série,79.1
2008,Espanha,,Homens,,,,,78.3
2008,Espanha,,Mulheres,,,,,84.6
2008,Espanha,,Total,,,,,81.5
2008,Estónia,,Homens,,,,,68.9
2008,Estónia,,Mulheres,,,,,79.5
2008,Estónia,,Total,,,,,74.4
2008,Finlândia,,Homens,,,,,76.5
2008,Finlândia,,Mulheres,,,,,83.3
2008,Finlândia,,Total,,,,,79.9
2008,França,,Homens,,,,,77.8
2008,França,,Mulheres,,,,,84.8
2008,França,,Total,,,,,81.4
2008,Grécia,,Homens,,,,,77.5
2008,Grécia,,Mulheres,,,,,83.0
2008,Grécia,,Total,,,,,80.2
2008,Hungria,,Homens,,,,,70.0
2008,Hungria,,Mulheres,,,,,78.3
2008,Hungria,,Total,,,,,74.2
2008,Irlanda,,Homens,,,,,77.9
2008,Irlanda,,Mulheres,,,,,82.4
2008,Irlanda,,Total,,,,,80.2
2008,Itália,,Homens,,,,,78.9
2008,Itália,,Mulheres,,,,,84.2
2008,Itália,,Total,,,,,81.7
2008,Letónia,,Homens,,,,,66.5
2008,Letónia,,Mulheres,,,,,77.5
2008,Letónia,,Total,,,,,72.1
2008,Lituânia,,Homens,,,,,65.9
2008,Lituânia,,Mulheres,,,,,77.6
2008,Lituânia,,Total,,,,,71.7
2008,Luxemburgo,,Homens,,,,,78.1
2008,Luxemburgo,,Mulheres,,,,,83.1
2008,Luxemburgo,,Total,,,,,80.7
2008,Malta,,Homens,,,,,77.1
2008,Malta,,Mulheres,,,,,82.3
2008,Malta,,Total,,,,,79.7
2008,Países Baixos,,Homens,,,,,78.4
2008,Países Baixos,,Mulheres,,,,,82.5
2008,Países Baixos,,Total,,,,,80.5
2008,Polónia,,Homens,,,,,71.3
2008,Polónia,,Mulheres,,,,,80.0
2008,Polónia,,Total,,,,,75.6
2008,Portugal,,Homens,,,,,76.2
2008,Portugal,,Mulheres,,,,,82.7
2008,Portugal,,Total,,,,,79.5
2008,Roménia,,Homens,,,,,69.7
2008,Roménia,,Mulheres,,,,,77.5
2008,Roménia,,Total,,,,,73.5
2008,Suécia,,Homens,,,,,79.2
2008,Suécia,,Mulheres,,,,,83.3
2008,Suécia,,Total,,,,,81.3
2009,,Portugal,Homens,,,,,75.8
2009,,Portugal,Mulheres,,,,,81.9
2009,,Portugal,Total,,,,,78.9
2009,Alemanha,,Homens,,,,,77.8
2009,Alemanha,,Mulheres,,,,,82.8
2009,Alemanha,,Total,,,,,80.3
2009,Áustria,,Homens,,,,,77.6
2009,Áustria,,Mulheres,,,,,83.2
2009,Áustria,,Total,,,,,80.5
2009,Bélgica,,Homens,,,,,77.4
2009,Bélgica,,Mulheres,,,,,82.8
2009,Bélgica,,Total,,,,,80.2
2009,Bulgária,,Homens,,,,,70.2
2009,Bulgária,,Mulheres,,,,,77.4
2009,Bulgária,,Total,,,,,73.7
2009,Chéquia,,Homens,,,,,74.3
2009,Chéquia,,Mulheres,,,,,80.5
2009,Chéquia,,Total,,,,,77.4
2009,Chipre,,Homens,,,,,78.5
2009,Chipre,,Mulheres,,,,,83.5
2009,Chipre,,Total,,,,,81.0
2009,Croácia,,Homens,,,,,72.8
2009,Croácia,,Mulheres,,,,,79.7
2009,Croácia,,Total,,,,,76.3
2009,Dinamarca,,Homens,,,,,76.9
2009,Dinamarca,,Mulheres,,,,,81.1
2009,Dinamarca,,Total,,,,,79.0
2009,Eslováquia,,Homens,,,,,71.4
2009,Eslováquia,,Mulheres,,,,,79.1
2009,Eslováquia,,Total,,,,,75.3
2009,Eslovénia,,Homens,,,,,75.9
2009,Eslovénia,,Mulheres,,,,,82.7
2009,Eslovénia,,Total,,,,,79.4
2009,Espanha,,Homens,,,,,78.8
2009,Espanha,,Mulheres,,,,,85.0
2009,Espanha,,Total,,,,,81.9
2009,Estónia,,Homens,,,,,70.0
2009,Estónia,,Mulheres,,,,,80.3
2009,Estónia,,Total,,,,,75.3
2009,Finlândia,,Homens,,,,,76.6
2009,Finlândia,,Mulheres,,,,,83.5
2009,Finlândia,,Total,,,,,80.1
2009,França,,Homens,,,,,78.0
2009,França,,Mulheres,,,,,85.0
2009,França,,Total,,,,,81.5
2009,Grécia,,Homens,,,,,77.5
2009,Grécia,,Mulheres,,,,,83.3
2009,Grécia,,Total,,,,,80.4
2009,Hungria,,Homens,,,,,70.3
2009,Hungria,,Mulheres,,,,,78.4
2009,Hungria,,Total,,,,,74.4
2009,Irlanda,,Homens,,,,,77.8
2009,Irlanda,,Mulheres,,,,,82.7
2009,Irlanda,,Total,,,,,80.2
2009,Itália,,Homens,,,,,79.1
2009,Itália,,Mulheres,,,,,84.3
2009,Itália,,Total,,,,,81.8
2009,Letónia,,Homens,,,,,67.5
2009,Letónia,,Mulheres,,,,,77.7
2009,Letónia,,Total,,,,,72.8
2009,Lituânia,,Homens,,,,,67.1
2009,Lituânia,,Mulheres,,,,,78.7
2009,Lituânia,,Total,,,,,72.9
2009,Luxemburgo,,Homens,,,,,78.1
2009,Luxemburgo,,Mulheres,,,,,83.3
2009,Luxemburgo,,Total,,,,,80.8
2009,Malta,,Homens,,,,,77.9
2009,Malta,,Mulheres,,,,,82.7
2009,Malta,,Total,,,,,80.4
2009,Países Baixos,,Homens,,,,,78.7
2009,Países Baixos,,Mulheres,,,,,82.9
2009,Países Baixos,,Total,,,,,80.9
2009,Polónia,,Homens,,,,,71.5
2009,Polónia,,Mulheres,,,,,80.1
2009,Polónia,,Total,,,,,75.9
2009,Portugal,,Homens,,,,,76.5
2009,Portugal,,Mulheres,,,,,82.8
2009,Portugal,,Total,,,,,79.7
2009,Roménia,,Homens,,,,,69.8
2009,Roménia,,Mulheres,,,,,77.7
2009,Roménia,,Total,,,,,73.7
2009,Suécia,,Homens,,,,,79.4
2009,Suécia,,Mulheres,,,,,83.5
2009,Suécia,,Total,,,,,81.5
2010,,Portugal,Homens,,,,,76.2
2010,,Portugal,Mulheres,,,,,82.2
2010,,Portugal,Total,,,,,79.3
2010,Alemanha,,Homens,,,,,78.0
2010,Alemanha,,Mulheres,,,,,83.0
2010,Alemanha,,Total,,,,,80.5
2010,Áustria,,Homens,,,,,77.8
2010,Áustria,,Mulheres,,,,,83.5
2010,Áustria,,Total,,,,,80.7
2010,Bélgica,,Homens,,,,,77.5
2010,Bélgica,,Mulheres,,,,,83.0
2010,Bélgica,,Total,,,,,80.3
2010,Bulgária,,Homens,,,,,70.3
2010,Bulgária,,Mulheres,,,,,77.4
2010,Bulgária,,Total,,,,,73.8
2010,Chéquia,,Homens,,,,,74.5
2010,Chéquia,,Mulheres,,,,,80.9
2010,Chéquia,,Total,,,,,77.7
2010,Chipre,,Homens,,,,,79.2
2010,Chipre,,Mulheres,,,,,83.9
2010,Chipre,,Total,,,,,81.5
2010,Croácia,,Homens,,,,,73.4
2010,Croácia,,Mulheres,,,,,79.9
2010,Croácia,,Total,,,,,76.7
2010,Dinamarca,,Homens,,,,,77.2
2010,Dinamarca,,Mulheres,,,,,81.4
2010,Dinamarca,,Total,,,,,79.3
2010,Eslováquia,,Homens,,,,,71.8
2010,Eslováquia,,Mulheres,,,,,79.3
2010,Eslováquia,,Total,,,,,75.6
2010,Eslovénia,,Homens,,,,,76.4
2010,Eslovénia,,Mulheres,,,,,83.1
2010,Eslovénia,,Total,,,,,79.8
2010,Espanha,,Homens,,,,,79.2
2010,Espanha,,Mulheres,,,,,85.5
2010,Espanha,,Total,,,,,82.4
2010,Estónia,,Homens,,,,,70.9
2010,Estónia,,Mulheres,,,,,80.8
2010,Estónia,,Total,,,,,76.0
2010,Finlândia,,Homens,,,,,76.9
2010,Finlândia,,Mulheres,,,,,83.5
2010,Finlândia,,Total,,,,,80.2
2010,França,,Homens,,,,,78.2
2010,França,,Mulheres,,,,,85.3
2010,França,,Total,,,,,81.8
2010,Grécia,,Homens,,,,,78.0
2010,Grécia,,Mulheres,,,,,83.3
2010,Grécia,,Total,,,,,80.6
2010,Hungria,,Homens,,,,,70.7
2010,Hungria,,Mulheres,,,,,78.6
2010,Hungria,,Total,,,,,74.7
2010,Irlanda,,Homens,,,,,78.5
2010,Irlanda,,Mulheres,,,,,83.1
2010,Irlanda,,Total,,,,,80.8
2010,Itália,,Homens,,,,,79.5
2010,Itália,,Mulheres,,,,,84.7
2010,Itália,,Total,,,,,82.2
2010,Letónia,,Homens,,,,,67.9
2010,Letónia,,Mulheres,,,,,78.0
2010,Letónia,,Total,,,,,73.1
2010,Lituânia,,Homens,,,,,67.6
2010,Lituânia,,Mulheres,,,,,78.9
2010,Lituânia,,Total,,,,,73.3
2010,Luxemburgo,,Homens,,,,,77.9
2010,Luxemburgo,,Mulheres,,,,,83.5
2010,Luxemburgo,,Total,,,,,80.8
2010,Malta,,Homens,,,,,79.3
2010,Malta,,Mulheres,,,,,83.6
2010,Malta,,Total,,,,,81.5
2010,Países Baixos,,Homens,,,,,78.9
2010,Países Baixos,,Mulheres,,,,,83.0
2010,Países Baixos,,Total,,,,,81.0
2010,Polónia,,Homens,,,,Quebra de série,72.2
2010,Polónia,,Mulheres,,,,Quebra de série,80.7
2010,Polónia,,Total,,,,Quebra de série,76.4
2010,Portugal,,Homens,,,,,76.8
2010,Portugal,,Mulheres,,,,,83.2
2010,Portugal,,Total,,,,,80.1
2010,Roménia,,Homens,,,,,70.0
2010,Roménia,,Mulheres,,,,,77.7
2010,Roménia,,Total,,,,,73.7
2010,Suécia,,Homens,,,,,79.6
2010,Suécia,,Mulheres,,,,,83.6
2010,Suécia,,Total,,,,,81.6
2011,,Portugal,Homens,,,,,76.5
2011,,Portugal,Mulheres,,,,,82.4
2011,,Portugal,Total,,,,,79.6
2011,Alemanha,,Homens,,,,Quebra de série,77.9
2011,Alemanha,,Mulheres,,,,Quebra de série,83.1
2011,Alemanha,,Total,,,,Quebra de série,80.6
2011,Áustria,,Homens,,,,,78.3
2011,Áustria,,Mulheres,,,,,83.8
2011,Áustria,,Total,,,,,81.1
2011,Bélgica,,Homens,,,,Quebra de série,78.0
2011,Bélgica,,Mulheres,,,,Quebra de série,83.3
2011,Bélgica,,Total,,,,Quebra de série,80.7
2011,Bulgária,,Homens,,,,,70.7
2011,Bulgária,,Mulheres,,,,,77.8
2011,Bulgária,,Total,,,,,74.2
2011,Chéquia,,Homens,,,,,74.8
2011,Chéquia,,Mulheres,,,,,81.1
2011,Chéquia,,Total,,,,,78.0
2011,Chipre,,Homens,,,,,79.3
2011,Chipre,,Mulheres,,,,,83.1
2011,Chipre,,Total,,,,,81.2
2011,Croácia,,Homens,,,,,73.8
2011,Croácia,,Mulheres,,,,,80.4
2011,Croácia,,Total,,,,,77.2
2011,Dinamarca,,Homens,,,,,77.8
2011,Dinamarca,,Mulheres,,,,,81.9
2011,Dinamarca,,Total,,,,,79.9
2011,Eslováquia,,Homens,,,,,72.3
2011,Eslováquia,,Mulheres,,,,,79.8
2011,Eslováquia,,Total,,,,,76.1
2011,Eslovénia,,Homens,,,,,76.8
2011,Eslovénia,,Mulheres,,,,,83.3
2011,Eslovénia,,Total,,,,,80.1
2011,Espanha,,Homens,,,,,79.5
2011,Espanha,,Mulheres,,,,,85.6
2011,Espanha,,Total,,,,,82.6
2011,Estónia,,Homens,,,,,71.4
2011,Estónia,,Mulheres,,,,,81.3
2011,Estónia,,Total,,,,,76.6
2011,Finlândia,,Homens,,,,,77.3
2011,Finlândia,,Mulheres,,,,,83.8
2011,Finlândia,,Total,,,,,80.6
2011,França,,Homens,,,,,78.7
2011,França,,Mulheres,,,,,85.7
2011,França,,Total,,,,,82.3
2011,Grécia,,Homens,,,,,78.0
2011,Grécia,,Mulheres,,,,,83.6
2011,Grécia,,Total,,,,,80.8
2011,Hungria,,Homens,,,,,71.2
2011,Hungria,,Mulheres,,,,,78.7
2011,Hungria,,Total,,,,,75.1
2011,Irlanda,,Homens,,,,,78.6
2011,Irlanda,,Mulheres,,,,,83.0
2011,Irlanda,,Total,,,,,80.9
2011,Itália,,Homens,,,,,79.7
2011,Itália,,Mulheres,,,,,84.8
2011,Itália,,Total,,,,,82.4
2011,Letónia,,Homens,,,,,68.6
2011,Letónia,,Mulheres,,,,,78.8
2011,Letónia,,Total,,,,,73.9
2011,Lituânia,,Homens,,,,,68.1
2011,Lituânia,,Mulheres,,,,,79.3
2011,Lituânia,,Total,,,,,73.7
2011,Luxemburgo,,Homens,,,,,78.5
2011,Luxemburgo,,Mulheres,,,,,83.6
2011,Luxemburgo,,Total,,,,,81.1
2011,Malta,,Homens,,,,,78.6
2011,Malta,,Mulheres,,,,,83.0
2011,Malta,,Total,,,,,80.9
2011,Países Baixos,,Homens,,,,,79.4
2011,Países Baixos,,Mulheres,,,,,83.1
2011,Países Baixos,,Total,,,,,81.3
2011,Polónia,,Homens,,,,,72.5
2011,Polónia,,Mulheres,,,,,81.1
2011,Polónia,,Total,,,,,76.8
2011,Portugal,,Homens,,,,,77.3
2011,Portugal,,Mulheres,,,,,83.8
2011,Portugal,,Total,,,,,80.7
2011,Roménia,,Homens,,,,,70.8
2011,Roménia,,Mulheres,,,,,78.2
2011,Roménia,,Total,,,,,74.4
2011,Suécia,,Homens,,,,,79.9
2011,Suécia,,Mulheres,,,,,83.8
2011,Suécia,,Total,,,,,81.9
2012,,Portugal,Homens,,,,,76.7
2012,,Portugal,Mulheres,,,,,82.6
2012,,Portugal,Total,,,,,79.8
2012,Alemanha,,Homens,,,,,78.1
2012,Alemanha,,Mulheres,,,,,83.1
2012,Alemanha,,Total,,,,,80.7
2012,Áustria,,Homens,,,,,78.4
2012,Áustria,,Mulheres,,,,,83.6
2012,Áustria,,Total,,,,,81.1
2012,Bélgica,,Homens,,,,,77.8
2012,Bélgica,,Mulheres,,,,,83.1
2012,Bélgica,,Total,,,,,80.5
2012,Bulgária,,Homens,,,,,70.9
2012,Bulgária,,Mulheres,,,,,77.9
2012,Bulgária,,Total,,,,,74.4
2012,Chéquia,,Homens,,,,,75.1
2012,Chéquia,,Mulheres,,,,,81.2
2012,Chéquia,,Total,,,,,78.1
2012,Chipre,,Homens,,,,,78.9
2012,Chipre,,Mulheres,,,,,83.4
2012,Chipre,,Total,,,,,81.1
2012,Croácia,,Homens,,,,,73.9
2012,Croácia,,Mulheres,,,,,80.6
2012,Croácia,,Total,,,,,77.3
2012,Dinamarca,,Homens,,,,,78.1
2012,Dinamarca,,Mulheres,,,,,82.1
2012,Dinamarca,,Total,,,,,80.2
2012,Eslováquia,,Homens,,,,,72.5
2012,Eslováquia,,Mulheres,,,,,79.9
2012,Eslováquia,,Total,,,,,76.3
2012,Eslovénia,,Homens,,,,,77.1
2012,Eslovénia,,Mulheres,,,,,83.3
2012,Eslovénia,,Total,,,,,80.3
2012,Espanha,,Homens,,,,,79.5
2012,Espanha,,Mulheres,,,,,85.5
2012,Espanha,,Total,,,,,82.5
2012,Estónia,,Homens,,,,,71.4
2012,Estónia,,Mulheres,,,,,81.5
2012,Estónia,,Total,,,,,76.7
2012,Finlândia,,Homens,,,,,77.7
2012,Finlândia,,Mulheres,,,,,83.7
2012,Finlândia,,Total,,,,,80.7
2012,França,,Homens,,,,Quebra de série,78.7
2012,França,,Mulheres,,,,Quebra de série,85.4
2012,França,,Total,,,,Quebra de série,82.1
2012,Grécia,,Homens,,,,,78.0
2012,Grécia,,Mulheres,,,,,83.4
2012,Grécia,,Total,,,,,80.7
2012,Hungria,,Homens,,,,Quebra de série,71.6
2012,Hungria,,Mulheres,,,,Quebra de série,78.7
2012,Hungria,,Total,,,,Quebra de série,75.3
2012,Irlanda,,Homens,,,,,78.7
2012,Irlanda,,Mulheres,,,,,83.1
2012,Irlanda,,Total,,,,,80.9
2012,Itália,,Homens,,,,,79.8
2012,Itália,,Mulheres,,,,,84.8
2012,Itália,,Total,,,,,82.4
2012,Letónia,,Homens,,,,,68.9
2012,Letónia,,Mulheres,,,,,78.9
2012,Letónia,,Total,,,,,74.1
2012,Lituânia,,Homens,,,,,68.4
2012,Lituânia,,Mulheres,,,,,79.6
2012,Lituânia,,Total,,,,,74.1
2012,Luxemburgo,,Homens,,,,Quebra de série,79.1
2012,Luxemburgo,,Mulheres,,,,Quebra de série,83.8
2012,Luxemburgo,,Total,,,,Quebra de série,81.5
2012,Malta,,Homens,,,,x,
2012,Malta,,Mulheres,,,,x,
2012,Malta,,Total,,,,x,
2012,Países Baixos,,Homens,,,,,79.3
2012,Países Baixos,,Mulheres,,,,,83.0
2012,Países Baixos,,Total,,,,,81.2
2012,Polónia,,Homens,,,,,72.6
2012,Polónia,,Mulheres,,,,,81.1
2012,Polónia,,Total,,,,,76.9
2012,Portugal,,Homens,,,,,77.3
2012,Portugal,,Mulheres,,,,,83.6
2012,Portugal,,Total,,,,,80.6
2012,Roménia,,Homens,,,,,70.9
2012,Roménia,,Mulheres,,,,,78.1
2012,Roménia,,Total,,,,,74.4
2012,Suécia,,Homens,,,,,79.9
2012,Suécia,,Mulheres,,,,,83.6
2012,Suécia,,Total,,,,,81.8
2013,,Portugal,Homens,,,,,77.0
2013,,Portugal,Mulheres,,,,,82.8
2013,,Portugal,Total,,,,,80.0
2013,Alemanha,,Homens,,,,,78.1
2013,Alemanha,,Mulheres,,,,,83.0
2013,Alemanha,,Total,,,,,80.6
2013,Áustria,,Homens,,,,,78.6
2013,Áustria,,Mulheres,,,,,83.8
2013,Áustria,,Total,,,,,81.3
2013,Bélgica,,Homens,,,,,78.1
2013,Bélgica,,Mulheres,,,,,83.2
2013,Bélgica,,Total,,,,,80.7
2013,Bulgária,,Homens,,,,,71.3
2013,Bulgária,,Mulheres,,,,,78.6
2013,Bulgária,,Total,,,,,74.9
2013,Chéquia,,Homens,,,,,75.2
2013,Chéquia,,Mulheres,,,,,81.3
2013,Chéquia,,Total,,,,,78.3
2013,Chipre,,Homens,,,,,80.1
2013,Chipre,,Mulheres,,,,,85.0
2013,Chipre,,Total,,,,,82.5
2013,Croácia,,Homens,,,,,74.5
2013,Croácia,,Mulheres,,,,,81.0
2013,Croácia,,Total,,,,,77.8
2013,Dinamarca,,Homens,,,,,78.3
2013,Dinamarca,,Mulheres,,,,,82.4
2013,Dinamarca,,Total,,,,,80.4
2013,Eslováquia,,Homens,,,,,72.9
2013,Eslováquia,,Mulheres,,,,,80.1
2013,Eslováquia,,Total,,,,,76.6
2013,Eslovénia,,Homens,,,,,77.2
2013,Eslovénia,,Mulheres,,,,,83.6
2013,Eslovénia,,Total,,,,,80.5
2013,Espanha,,Homens,,,,,80.2
2013,Espanha,,Mulheres,,,,,86.1
2013,Espanha,,Total,,,,,83.2
2013,Estónia,,Homens,,,,,72.8
2013,Estónia,,Mulheres,,,,,81.7
2013,Estónia,,Total,,,,,77.5
2013,Finlândia,,Homens,,,,,78.0
2013,Finlândia,,Mulheres,,,,,84.1
2013,Finlândia,,Total,,,,,81.1
2013,França,,Homens,,,,,79.0
2013,França,,Mulheres,,,,,85.6
2013,França,,Total,,,,,82.4
2013,Grécia,,Homens,,,,,78.7
2013,Grécia,,Mulheres,,,,,84.0
2013,Grécia,,Total,,,,,81.4
2013,Hungria,,Homens,,,,,72.2
2013,Hungria,,Mulheres,,,,,79.1
2013,Hungria,,Total,,,,,75.8
2013,Irlanda,,Homens,,,,,78.9
2013,Irlanda,,Mulheres,,,,,83.1
2013,Irlanda,,Total,,,,,81.0
2013,Itália,,Homens,,,,,80.3
2013,Itália,,Mulheres,,,,,85.2
2013,Itália,,Total,,,,,82.9
2013,Letónia,,Homens,,,,,69.3
2013,Letónia,,Mulheres,,,,,78.9
2013,Letónia,,Total,,,,,74.3
2013,Lituânia,,Homens,,,,,68.5
2013,Lituânia,,Mulheres,,,,,79.6
2013,Lituânia,,Total,,,,,74.1
2013,Luxemburgo,,Homens,,,,,79.8
2013,Luxemburgo,,Mulheres,,,,,83.9
2013,Luxemburgo,,Total,,,,,81.9
2013,Malta,,Homens,,,,,79.5
2013,Malta,,Mulheres,,,,,84.0
2013,Malta,,Total,,,,,81.8
2013,Países Baixos,,Homens,,,,,79.5
2013,Países Baixos,,Mulheres,,,,,83.2
2013,Países Baixos,,Total,,,,,81.4
2013,Polónia,,Homens,,,,,73.0
2013,Polónia,,Mulheres,,,,,81.2
2013,Polónia,,Total,,,,,77.1
2013,Portugal,,Homens,,,,,77.6
2013,Portugal,,Mulheres,,,,,84.0
2013,Portugal,,Total,,,,,80.9
2013,Roménia,,Homens,,,,,71.6
2013,Roménia,,Mulheres,,,,,78.7
2013,Roménia,,Total,,,,,75.1
2013,Suécia,,Homens,,,,,80.2
2013,Suécia,,Mulheres,,,,,83.8
2013,Suécia,,Total,,,,,82.0
2014,,Portugal,Homens,,,,,77.2
2014,,Portugal,Mulheres,,,,,83.1
2014,,Portugal,Total,,,,,80.3
2014,Alemanha,,Homens,,,,,78.7
2014,Alemanha,,Mulheres,,,,,83.6
2014,Alemanha,,Total,,,,,81.2
2014,Áustria,,Homens,,,,,79.1
2014,Áustria,,Mulheres,,,,,84.0
2014,Áustria,,Total,,,,,81.6
2014,Bélgica,,Homens,,,,,78.8
2014,Bélgica,,Mulheres,,,,,83.9
2014,Bélgica,,Total,,,,,81.4
2014,Bulgária,,Homens,,,,,71.1
2014,Bulgária,,Mulheres,,,,,78.0
2014,Bulgária,,Total,,,,,74.5
2014,Chéquia,,Homens,,,,,75.8
2014,Chéquia,,Mulheres,,,,,82.0
2014,Chéquia,,Total,,,,,78.9
2014,Chipre,,Homens,,,,,80.3
2014,Chipre,,Mulheres,,,,,84.3
2014,Chipre,,Total,,,,,82.3
2014,Croácia,,Homens,,,,,74.7
2014,Croácia,,Mulheres,,,,,81.0
2014,Croácia,,Total,,,,,77.9
2014,Dinamarca,,Homens,,,,,78.7
2014,Dinamarca,,Mulheres,,,,,82.8
2014,Dinamarca,,Total,,,,,80.7
2014,Eslováquia,,Homens,,,,,73.3
2014,Eslováquia,,Mulheres,,,,,80.5
2014,Eslováquia,,Total,,,,,77.0
2014,Eslovénia,,Homens,,,,,78.2
2014,Eslovénia,,Mulheres,,,,,84.1
2014,Eslovénia,,Total,,,,,81.2
2014,Espanha,,Homens,,,,,80.4
2014,Espanha,,Mulheres,,,,,86.2
2014,Espanha,,Total,,,,,83.3
2014,Estónia,,Homens,,,,,72.4
2014,Estónia,,Mulheres,,,,,81.9
2014,Estónia,,Total,,,,,77.4
2014,Finlândia,,Homens,,,,,78.4
2014,Finlândia,,Mulheres,,,,,84.1
2014,Finlândia,,Total,,,,,81.3
2014,França,,Homens,,,,Quebra de série,79.5
2014,França,,Mulheres,,,,Quebra de série,86.1
2014,França,,Total,,,,Quebra de série,82.9
2014,Grécia,,Homens,,,,,78.8
2014,Grécia,,Mulheres,,,,,84.1
2014,Grécia,,Total,,,,,81.5
2014,Hungria,,Homens,,,,,72.3
2014,Hungria,,Mulheres,,,,,79.4
2014,Hungria,,Total,,,,,76.0
2014,Irlanda,,Homens,,,,,79.3
2014,Irlanda,,Mulheres,,,,,83.5
2014,Irlanda,,Total,,,,,81.4
2014,Itália,,Homens,,,,,80.7
2014,Itália,,Mulheres,,,,,85.6
2014,Itália,,Total,,,,,83.2
2014,Letónia,,Homens,,,,,69.1
2014,Letónia,,Mulheres,,,,,79.4
2014,Letónia,,Total,,,,,74.5
2014,Lituânia,,Homens,,,,,69.2
2014,Lituânia,,Mulheres,,,,,80.1
2014,Lituânia,,Total,,,,,74.7
2014,Luxemburgo,,Homens,,,,,79.4
2014,Luxemburgo,,Mulheres,,,,,85.2
2014,Luxemburgo,,Total,,,,,82.3
2014,Malta,,Homens,,,,,79.7
2014,Malta,,Mulheres,,,,,84.2
2014,Malta,,Total,,,,,82.0
2014,Países Baixos,,Homens,,,,,80.0
2014,Países Baixos,,Mulheres,,,,,83.5
2014,Países Baixos,,Total,,,,,81.8
2014,Polónia,,Homens,,,,,73.7
2014,Polónia,,Mulheres,,,,,81.7
2014,Polónia,,Total,,,,,77.8
2014,Portugal,,Homens,,,,,78.0
2014,Portugal,,Mulheres,,,,,84.4
2014,Portugal,,Total,,,,,81.3
2014,Roménia,,Homens,,,,,71.3
2014,Roménia,,Mulheres,,,,,78.7
2014,Roménia,,Total,,,,,75.0
2014,Suécia,,Homens,,,,,80.4
2014,Suécia,,Mulheres,,,,,84.2
2014,Suécia,,Total,,,,,82.3
2015,,Portugal,Homens,,,,,77.4
2015,,Portugal,Mulheres,,,,,83.2
2015,,Portugal,Total,,,,,80.5
2015,Alemanha,,Homens,,,,,78.3
2015,Alemanha,,Mulheres,,,,,83.1
2015,Alemanha,,Total,,,,,80.7
2015,Áustria,,Homens,,,,,78.8
2015,Áustria,,Mulheres,,,,,83.7
2015,Áustria,,Total,,,,,81.3
2015,Bélgica,,Homens,,,,,78.7
2015,Bélgica,,Mulheres,,,,,83.4
2015,Bélgica,,Total,,,,,81.1
